,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,formula,target
9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,CuSb2O6,55
9163,9163,9163,9163,9163,9163,9163,9163,9163,9163,9163,9163,HgAsO3,55
9164,9164,9164,9164,9164,9164,9164,9164,9164,9164,9164,9164,CaO,25
9165,9165,9165,9165,9165,9165,9165,9165,9165,9165,9165,9165,AlCo2Si,65
9166,9166,9166,9166,9166,9166,9166,9166,9166,9166,9166,9166,CaSiN2,35
9167,9167,9167,9167,9167,9167,9167,9167,9167,9167,9167,9167,CrCu3HgSe4,30
9168,9168,9168,9168,9168,9168,9168,9168,9168,9168,9168,9168,HoHfOs2,55
9169,9169,9169,9169,9169,9169,9169,9169,9169,9169,9169,9169,Tm2Be2SiO7,25
9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,9170,Mn2Hg5,45
9171,9171,9171,9171,9171,9171,9171,9171,9171,9171,9171,9171,Tm2NiPt,55
9172,9172,9172,9172,9172,9172,9172,9172,9172,9172,9172,9172,CdBiAu,45
9173,9173,9173,9173,9173,9173,9173,9173,9173,9173,9173,9173,SmSnF7,20
9174,9174,9174,9174,9174,9174,9174,9174,9174,9174,9174,9174,TbH2Br,30
9175,9175,9175,9175,9175,9175,9175,9175,9175,9175,9175,9175,YSc2Ni2,30
9176,9176,9176,9176,9176,9176,9176,9176,9176,9176,9176,9176,ScSi2Cu2,50
9177,9177,9177,9177,9177,9177,9177,9177,9177,9177,9177,9177,BaHPd,35
9178,9178,9178,9178,9178,9178,9178,9178,9178,9178,9178,9178,Cr2NiN2,55
9179,9179,9179,9179,9179,9179,9179,9179,9179,9179,9179,9179,Pr2SiTeO4,25
9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,Ba4Y2Cu6O13,30
9181,9181,9181,9181,9181,9181,9181,9181,9181,9181,9181,9181,K2As2Pd,40
9182,9182,9182,9182,9182,9182,9182,9182,9182,9182,9182,9182,Ti4Ru,35
9183,9183,9183,9183,9183,9183,9183,9183,9183,9183,9183,9183,BaTi2Tl,50
9184,9184,9184,9184,9184,9184,9184,9184,9184,9184,9184,9184,Ba4FeGe,65
9185,9185,9185,9185,9185,9185,9185,9185,9185,9185,9185,9185,KHg2B,75
9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,Sm3Co6Sn5,40
9187,9187,9187,9187,9187,9187,9187,9187,9187,9187,9187,9187,SrAs2Pd2,55
9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,PrZnSn,65
9189,9189,9189,9189,9189,9189,9189,9189,9189,9189,9189,9189,K2InBiF6,25
9190,9190,9190,9190,9190,9190,9190,9190,9190,9190,9190,9190,Yb2NaCa,40
9191,9191,9191,9191,9191,9191,9191,9191,9191,9191,9191,9191,PrTiGe,65
9192,9192,9192,9192,9192,9192,9192,9192,9192,9192,9192,9192,Ho2AlFe3,25
9193,9193,9193,9193,9193,9193,9193,9193,9193,9193,9193,9193,Ta2CN3,110
9194,9194,9194,9194,9194,9194,9194,9194,9194,9194,9194,9194,SrCrW2,50
9195,9195,9195,9195,9195,9195,9195,9195,9195,9195,9195,9195,BaMoIr2,80
9196,9196,9196,9196,9196,9196,9196,9196,9196,9196,9196,9196,Te2O3F2,20
9197,9197,9197,9197,9197,9197,9197,9197,9197,9197,9197,9197,ThAl2Co3,45
9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,AlWF5,25
9199,9199,9199,9199,9199,9199,9199,9199,9199,9199,9199,9199,USi2Ni2,30
9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,MgB,55
9201,9201,9201,9201,9201,9201,9201,9201,9201,9201,9201,9201,Ba4YPb,75
9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,KSnS2,45
9203,9203,9203,9203,9203,9203,9203,9203,9203,9203,9203,9203,Tm2In,70
9204,9204,9204,9204,9204,9204,9204,9204,9204,9204,9204,9204,Li3CrNi3O8,40
9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,Mn3Fe2N4,30
9206,9206,9206,9206,9206,9206,9206,9206,9206,9206,9206,9206,SmNiGe,40
9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,Tm2PtRh,40
9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,BaAu2,70
9209,9209,9209,9209,9209,9209,9209,9209,9209,9209,9209,9209,Yb2NaLiF8,30
9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,Rb2MnF5,25
9211,9211,9211,9211,9211,9211,9211,9211,9211,9211,9211,9211,RbHoSe2,30
9212,9212,9212,9212,9212,9212,9212,9212,9212,9212,9212,9212,Li2Sm2Si3,50
9213,9213,9213,9213,9213,9213,9213,9213,9213,9213,9213,9213,BeInBi4,100
9214,9214,9214,9214,9214,9214,9214,9214,9214,9214,9214,9214,CoCu2SiS4,40
9215,9215,9215,9215,9215,9215,9215,9215,9215,9215,9215,9215,Ba2CaGe,55
9216,9216,9216,9216,9216,9216,9216,9216,9216,9216,9216,9216,Y2Pd2Pb,85
9217,9217,9217,9217,9217,9217,9217,9217,9217,9217,9217,9217,Pm2InSn,90
9218,9218,9218,9218,9218,9218,9218,9218,9218,9218,9218,9218,Tl3As,115
9219,9219,9219,9219,9219,9219,9219,9219,9219,9219,9219,9219,TiNbB2,30
9220,9220,9220,9220,9220,9220,9220,9220,9220,9220,9220,9220,Na2TiBe2,35
9221,9221,9221,9221,9221,9221,9221,9221,9221,9221,9221,9221,Na3SbS3,35
9222,9222,9222,9222,9222,9222,9222,9222,9222,9222,9222,9222,LaBeAl3,35
9223,9223,9223,9223,9223,9223,9223,9223,9223,9223,9223,9223,Pr2Ru2O7,40
9224,9224,9224,9224,9224,9224,9224,9224,9224,9224,9224,9224,KInBr4,30
9225,9225,9225,9225,9225,9225,9225,9225,9225,9225,9225,9225,BH2OF3,20
9226,9226,9226,9226,9226,9226,9226,9226,9226,9226,9226,9226,YB4Os,70
9227,9227,9227,9227,9227,9227,9227,9227,9227,9227,9227,9227,Li2V3CrO8,25
9228,9228,9228,9228,9228,9228,9228,9228,9228,9228,9228,9228,Ag3Rh,50
9229,9229,9229,9229,9229,9229,9229,9229,9229,9229,9229,9229,Mn3GaN,35
9230,9230,9230,9230,9230,9230,9230,9230,9230,9230,9230,9230,DySi2,80
9231,9231,9231,9231,9231,9231,9231,9231,9231,9231,9231,9231,CeNi2As2,40
9232,9232,9232,9232,9232,9232,9232,9232,9232,9232,9232,9232,Ba2ZnTe3,40
9233,9233,9233,9233,9233,9233,9233,9233,9233,9233,9233,9233,KMgF3,20
9234,9234,9234,9234,9234,9234,9234,9234,9234,9234,9234,9234,BeZnGe4,120
9235,9235,9235,9235,9235,9235,9235,9235,9235,9235,9235,9235,CrBO4,25
9236,9236,9236,9236,9236,9236,9236,9236,9236,9236,9236,9236,LaCuPbS3,30
9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,Ca2N,40
9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,Ba4SrMo,45
9239,9239,9239,9239,9239,9239,9239,9239,9239,9239,9239,9239,NaBeRh2,30
9240,9240,9240,9240,9240,9240,9240,9240,9240,9240,9240,9240,Au3Se,50
9241,9241,9241,9241,9241,9241,9241,9241,9241,9241,9241,9241,BaPPt,45
9242,9242,9242,9242,9242,9242,9242,9242,9242,9242,9242,9242,La3Al4Si6,35
9243,9243,9243,9243,9243,9243,9243,9243,9243,9243,9243,9243,TmTlO3,35
9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,TiHg,70
9245,9245,9245,9245,9245,9245,9245,9245,9245,9245,9245,9245,CaSiN,35
9246,9246,9246,9246,9246,9246,9246,9246,9246,9246,9246,9246,LaIr2,50
9247,9247,9247,9247,9247,9247,9247,9247,9247,9247,9247,9247,La2CuO4,65
9248,9248,9248,9248,9248,9248,9248,9248,9248,9248,9248,9248,SmSi2Cu2,65
9249,9249,9249,9249,9249,9249,9249,9249,9249,9249,9249,9249,Ti2IrOs,65
9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,Dy2AgOs,60
9251,9251,9251,9251,9251,9251,9251,9251,9251,9251,9251,9251,PrB2C2,70
9252,9252,9252,9252,9252,9252,9252,9252,9252,9252,9252,9252,AsP2Ir,80
9253,9253,9253,9253,9253,9253,9253,9253,9253,9253,9253,9253,Ce2SnHg,35
9254,9254,9254,9254,9254,9254,9254,9254,9254,9254,9254,9254,ZnAs2,35
9255,9255,9255,9255,9255,9255,9255,9255,9255,9255,9255,9255,YTi2Ge2,40
9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,NaCaFe2Si4O12,25
9257,9257,9257,9257,9257,9257,9257,9257,9257,9257,9257,9257,Zn3Au,55
9258,9258,9258,9258,9258,9258,9258,9258,9258,9258,9258,9258,KZn4P3,70
9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,Li2CoBO4,30
9260,9260,9260,9260,9260,9260,9260,9260,9260,9260,9260,9260,CuAgO2,60
9261,9261,9261,9261,9261,9261,9261,9261,9261,9261,9261,9261,Mn2BeCl,55
9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,Yb3Ac,35
9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,CeNd,30
9264,9264,9264,9264,9264,9264,9264,9264,9264,9264,9264,9264,HCS,20
9265,9265,9265,9265,9265,9265,9265,9265,9265,9265,9265,9265,NaSm3,55
9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,K2OsO6,25
9267,9267,9267,9267,9267,9267,9267,9267,9267,9267,9267,9267,CeMg2Cu,60
9268,9268,9268,9268,9268,9268,9268,9268,9268,9268,9268,9268,Sm3Ag,70
9269,9269,9269,9269,9269,9269,9269,9269,9269,9269,9269,9269,AcMg5,90
9270,9270,9270,9270,9270,9270,9270,9270,9270,9270,9270,9270,Co2SiGe,30
9271,9271,9271,9271,9271,9271,9271,9271,9271,9271,9271,9271,CrAuO2,50
9272,9272,9272,9272,9272,9272,9272,9272,9272,9272,9272,9272,KBeRe2,70
9273,9273,9273,9273,9273,9273,9273,9273,9273,9273,9273,9273,PmSe,30
9274,9274,9274,9274,9274,9274,9274,9274,9274,9274,9274,9274,TmH,55
9275,9275,9275,9275,9275,9275,9275,9275,9275,9275,9275,9275,LiUI6,25
9276,9276,9276,9276,9276,9276,9276,9276,9276,9276,9276,9276,RbBaO2,50
9277,9277,9277,9277,9277,9277,9277,9277,9277,9277,9277,9277,BeCoBr4,50
9278,9278,9278,9278,9278,9278,9278,9278,9278,9278,9278,9278,Li3Cu4SbO8,25
9279,9279,9279,9279,9279,9279,9279,9279,9279,9279,9279,9279,Mn3As2O14,35
9280,9280,9280,9280,9280,9280,9280,9280,9280,9280,9280,9280,LiBe2Pb,110
9281,9281,9281,9281,9281,9281,9281,9281,9281,9281,9281,9281,CaP2H4O4,20
9282,9282,9282,9282,9282,9282,9282,9282,9282,9282,9282,9282,Mg2MoN3,60
9283,9283,9283,9283,9283,9283,9283,9283,9283,9283,9283,9283,TcRu3,100
9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,NdAu3,105
9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,AgCO,70
9286,9286,9286,9286,9286,9286,9286,9286,9286,9286,9286,9286,K2RbRuF6,20
9287,9287,9287,9287,9287,9287,9287,9287,9287,9287,9287,9287,TaSnO,40
9288,9288,9288,9288,9288,9288,9288,9288,9288,9288,9288,9288,H7C11S2N,25
9289,9289,9289,9289,9289,9289,9289,9289,9289,9289,9289,9289,K8Sb2Te,40
9290,9290,9290,9290,9290,9290,9290,9290,9290,9290,9290,9290,CrH8N2O4,20
9291,9291,9291,9291,9291,9291,9291,9291,9291,9291,9291,9291,SrZnO2,30
9292,9292,9292,9292,9292,9292,9292,9292,9292,9292,9292,9292,SbPd,80
9293,9293,9293,9293,9293,9293,9293,9293,9293,9293,9293,9293,YWO3,60
9294,9294,9294,9294,9294,9294,9294,9294,9294,9294,9294,9294,Li4Ti3Nb2Cr3O16,25
9295,9295,9295,9295,9295,9295,9295,9295,9295,9295,9295,9295,CeAg3,40
9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,CaLaMg2,85
9297,9297,9297,9297,9297,9297,9297,9297,9297,9297,9297,9297,CaCr4O8,30
9298,9298,9298,9298,9298,9298,9298,9298,9298,9298,9298,9298,Ca3Sb2N4,35
9299,9299,9299,9299,9299,9299,9299,9299,9299,9299,9299,9299,BaDy2S4,40
9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,Pm2AlGa,45
9301,9301,9301,9301,9301,9301,9301,9301,9301,9301,9301,9301,SmMgPd,40
9302,9302,9302,9302,9302,9302,9302,9302,9302,9302,9302,9302,OsI3,40
9303,9303,9303,9303,9303,9303,9303,9303,9303,9303,9303,9303,ThTlCuSe3,35
9304,9304,9304,9304,9304,9304,9304,9304,9304,9304,9304,9304,ZrNb,70
9305,9305,9305,9305,9305,9305,9305,9305,9305,9305,9305,9305,Al2CdO4,25
9306,9306,9306,9306,9306,9306,9306,9306,9306,9306,9306,9306,Er3Sb,60
9307,9307,9307,9307,9307,9307,9307,9307,9307,9307,9307,9307,CeMn2Ge2,30
9308,9308,9308,9308,9308,9308,9308,9308,9308,9308,9308,9308,HoMoC2,50
9309,9309,9309,9309,9309,9309,9309,9309,9309,9309,9309,9309,HoPa3,65
9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,TiAlN2,45
9311,9311,9311,9311,9311,9311,9311,9311,9311,9311,9311,9311,LiNi2O4,35
9312,9312,9312,9312,9312,9312,9312,9312,9312,9312,9312,9312,BeTl2Os,80
9313,9313,9313,9313,9313,9313,9313,9313,9313,9313,9313,9313,KCoF4,25
9314,9314,9314,9314,9314,9314,9314,9314,9314,9314,9314,9314,Ta7Fe6,35
9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,9315,BeSi2Rh,65
9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,9316,Sc2NiPd,85
9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,9317,Li2ScIn,40
9318,9318,9318,9318,9318,9318,9318,9318,9318,9318,9318,9318,Ca3Cu2Cl2O4,40
9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,CdO2,55
9320,9320,9320,9320,9320,9320,9320,9320,9320,9320,9320,9320,MgZn2As2O8,25
9321,9321,9321,9321,9321,9321,9321,9321,9321,9321,9321,9321,KSi3As3,45
9322,9322,9322,9322,9322,9322,9322,9322,9322,9322,9322,9322,Mn2ZnO5,40
9323,9323,9323,9323,9323,9323,9323,9323,9323,9323,9323,9323,SnMo4O6,80
9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,YSi2W2,40
9325,9325,9325,9325,9325,9325,9325,9325,9325,9325,9325,9325,BaBN,20
9326,9326,9326,9326,9326,9326,9326,9326,9326,9326,9326,9326,Mg6GaNi,85
9327,9327,9327,9327,9327,9327,9327,9327,9327,9327,9327,9327,VAu,40
9328,9328,9328,9328,9328,9328,9328,9328,9328,9328,9328,9328,BiBCl,35
9329,9329,9329,9329,9329,9329,9329,9329,9329,9329,9329,9329,ErCuNi,65
9330,9330,9330,9330,9330,9330,9330,9330,9330,9330,9330,9330,BeGeTe,85
9331,9331,9331,9331,9331,9331,9331,9331,9331,9331,9331,9331,Yb2Sn2O7,35
9332,9332,9332,9332,9332,9332,9332,9332,9332,9332,9332,9332,Zn3C,115
9333,9333,9333,9333,9333,9333,9333,9333,9333,9333,9333,9333,EuHg2,75
9334,9334,9334,9334,9334,9334,9334,9334,9334,9334,9334,9334,BaHCl,50
9335,9335,9335,9335,9335,9335,9335,9335,9335,9335,9335,9335,Ca3Ir,60
9336,9336,9336,9336,9336,9336,9336,9336,9336,9336,9336,9336,BaCdP2,70
9337,9337,9337,9337,9337,9337,9337,9337,9337,9337,9337,9337,Hf2TlC,65
9338,9338,9338,9338,9338,9338,9338,9338,9338,9338,9338,9338,LiTmTl2,90
9339,9339,9339,9339,9339,9339,9339,9339,9339,9339,9339,9339,CeB2Rh2C,45
9340,9340,9340,9340,9340,9340,9340,9340,9340,9340,9340,9340,NdAl4,75
9341,9341,9341,9341,9341,9341,9341,9341,9341,9341,9341,9341,Mg2N,45
9342,9342,9342,9342,9342,9342,9342,9342,9342,9342,9342,9342,Pb5I2F8,25
9343,9343,9343,9343,9343,9343,9343,9343,9343,9343,9343,9343,NbCu,40
9344,9344,9344,9344,9344,9344,9344,9344,9344,9344,9344,9344,Sr3CeMn4O12,40
9345,9345,9345,9345,9345,9345,9345,9345,9345,9345,9345,9345,Tl2SCl6,20
9346,9346,9346,9346,9346,9346,9346,9346,9346,9346,9346,9346,CaCe3,45
9347,9347,9347,9347,9347,9347,9347,9347,9347,9347,9347,9347,RbRu,35
9348,9348,9348,9348,9348,9348,9348,9348,9348,9348,9348,9348,TbYbRh2,70
9349,9349,9349,9349,9349,9349,9349,9349,9349,9349,9349,9349,BaZnAg4O8,65
9350,9350,9350,9350,9350,9350,9350,9350,9350,9350,9350,9350,FeRh,35
9351,9351,9351,9351,9351,9351,9351,9351,9351,9351,9351,9351,H9BrO4,25
9352,9352,9352,9352,9352,9352,9352,9352,9352,9352,9352,9352,CeSb2Pd2,35
9353,9353,9353,9353,9353,9353,9353,9353,9353,9353,9353,9353,Ba4TaSb,70
9354,9354,9354,9354,9354,9354,9354,9354,9354,9354,9354,9354,NbPO4,35
9355,9355,9355,9355,9355,9355,9355,9355,9355,9355,9355,9355,Zn5Pd3,75
9356,9356,9356,9356,9356,9356,9356,9356,9356,9356,9356,9356,AlV,60
9357,9357,9357,9357,9357,9357,9357,9357,9357,9357,9357,9357,ThB4W,60
9358,9358,9358,9358,9358,9358,9358,9358,9358,9358,9358,9358,MgSnO,60
9359,9359,9359,9359,9359,9359,9359,9359,9359,9359,9359,9359,TaTe2Br6,30
9360,9360,9360,9360,9360,9360,9360,9360,9360,9360,9360,9360,FeKr,40
9361,9361,9361,9361,9361,9361,9361,9361,9361,9361,9361,9361,TePbO,35
9362,9362,9362,9362,9362,9362,9362,9362,9362,9362,9362,9362,MgBi5,60
9363,9363,9363,9363,9363,9363,9363,9363,9363,9363,9363,9363,Er2AlCd,50
9364,9364,9364,9364,9364,9364,9364,9364,9364,9364,9364,9364,K2Si3SnO9,30
9365,9365,9365,9365,9365,9365,9365,9365,9365,9365,9365,9365,Mg6GaBi,100
9366,9366,9366,9366,9366,9366,9366,9366,9366,9366,9366,9366,K2ScCuCl6,25
9367,9367,9367,9367,9367,9367,9367,9367,9367,9367,9367,9367,PmPr3,35
9368,9368,9368,9368,9368,9368,9368,9368,9368,9368,9368,9368,LiCa2Tl,40
9369,9369,9369,9369,9369,9369,9369,9369,9369,9369,9369,9369,Ce3Xe,55
9370,9370,9370,9370,9370,9370,9370,9370,9370,9370,9370,9370,Li3Mn3O5F3,25
9371,9371,9371,9371,9371,9371,9371,9371,9371,9371,9371,9371,KB5H8O12,25
9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,Sn7Ru,45
9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,Na2Zn2O3,30
9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,Fe3RhN,50
9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,Zn2InGaO5,30
9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,SmBS3,30
9377,9377,9377,9377,9377,9377,9377,9377,9377,9377,9377,9377,ZnGeSe,60
9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,SnPd,95
9379,9379,9379,9379,9379,9379,9379,9379,9379,9379,9379,9379,AlCu,80
9380,9380,9380,9380,9380,9380,9380,9380,9380,9380,9380,9380,Mn2Te3O8,25
9381,9381,9381,9381,9381,9381,9381,9381,9381,9381,9381,9381,Ni3Br,45
9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,9382,Rb4SnO3,20
9383,9383,9383,9383,9383,9383,9383,9383,9383,9383,9383,9383,Li2MnO2,55
9384,9384,9384,9384,9384,9384,9384,9384,9384,9384,9384,9384,ZrMn6Sn6,30
9385,9385,9385,9385,9385,9385,9385,9385,9385,9385,9385,9385,CaGeO,60
9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,CaMgC2O6,20
9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,Li4Ti3Fe3Sn2O16,25
9388,9388,9388,9388,9388,9388,9388,9388,9388,9388,9388,9388,Li2FeBAsO7,30
9389,9389,9389,9389,9389,9389,9389,9389,9389,9389,9389,9389,BaCaGe,70
9390,9390,9390,9390,9390,9390,9390,9390,9390,9390,9390,9390,VGaTc2,50
9391,9391,9391,9391,9391,9391,9391,9391,9391,9391,9391,9391,Be2NbOs,90
9392,9392,9392,9392,9392,9392,9392,9392,9392,9392,9392,9392,TiZnN2,35
9393,9393,9393,9393,9393,9393,9393,9393,9393,9393,9393,9393,Ba2H4Pd,35
9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,CeMnSi,35
9395,9395,9395,9395,9395,9395,9395,9395,9395,9395,9395,9395,BeCu2Re,30
9396,9396,9396,9396,9396,9396,9396,9396,9396,9396,9396,9396,RbSnF2,40
9397,9397,9397,9397,9397,9397,9397,9397,9397,9397,9397,9397,ErSnRu2,60
9398,9398,9398,9398,9398,9398,9398,9398,9398,9398,9398,9398,Ta6MnC3S6,50
9399,9399,9399,9399,9399,9399,9399,9399,9399,9399,9399,9399,NaPm2Al,45
9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,Li2Zn2W2O9,30
9401,9401,9401,9401,9401,9401,9401,9401,9401,9401,9401,9401,Ga2NiRu,25
9402,9402,9402,9402,9402,9402,9402,9402,9402,9402,9402,9402,Pr2PdAu,40
9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,Ba4ScGe,50
9404,9404,9404,9404,9404,9404,9404,9404,9404,9404,9404,9404,Ac2TlIn,60
9405,9405,9405,9405,9405,9405,9405,9405,9405,9405,9405,9405,PrSb2O6,55
9406,9406,9406,9406,9406,9406,9406,9406,9406,9406,9406,9406,Sc2SiB2Ir5,115
9407,9407,9407,9407,9407,9407,9407,9407,9407,9407,9407,9407,SmB2C2,90
9408,9408,9408,9408,9408,9408,9408,9408,9408,9408,9408,9408,LiMn2F5,25
9409,9409,9409,9409,9409,9409,9409,9409,9409,9409,9409,9409,La6ZnSi2S14,35
9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,CuBr2,85
9411,9411,9411,9411,9411,9411,9411,9411,9411,9411,9411,9411,NaMnBe,30
9412,9412,9412,9412,9412,9412,9412,9412,9412,9412,9412,9412,ScSi2Tc,70
9413,9413,9413,9413,9413,9413,9413,9413,9413,9413,9413,9413,Ti3Te,55
9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,9414,Sn7N,45
9415,9415,9415,9415,9415,9415,9415,9415,9415,9415,9415,9415,CuPS3,30
9416,9416,9416,9416,9416,9416,9416,9416,9416,9416,9416,9416,BeOs2Pd,55
9417,9417,9417,9417,9417,9417,9417,9417,9417,9417,9417,9417,Sb2Pt2O7,30
9418,9418,9418,9418,9418,9418,9418,9418,9418,9418,9418,9418,BeP4Pb,65
9419,9419,9419,9419,9419,9419,9419,9419,9419,9419,9419,9419,NbSb3O8,25
9420,9420,9420,9420,9420,9420,9420,9420,9420,9420,9420,9420,Ta2FeAs,35
9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,Ba4MnN4,30
9422,9422,9422,9422,9422,9422,9422,9422,9422,9422,9422,9422,YSi2,85
9423,9423,9423,9423,9423,9423,9423,9423,9423,9423,9423,9423,NaIr3,35
9424,9424,9424,9424,9424,9424,9424,9424,9424,9424,9424,9424,Na4Al6ClO12,20
9425,9425,9425,9425,9425,9425,9425,9425,9425,9425,9425,9425,Ba4MnCl,35
9426,9426,9426,9426,9426,9426,9426,9426,9426,9426,9426,9426,LaBr3O7,25
9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,SrCuSb,45
9428,9428,9428,9428,9428,9428,9428,9428,9428,9428,9428,9428,Ca2AgPb,80
9429,9429,9429,9429,9429,9429,9429,9429,9429,9429,9429,9429,KBeHg4,90
9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,CsSnI3,70
9431,9431,9431,9431,9431,9431,9431,9431,9431,9431,9431,9431,Na2H6Ir,25
9432,9432,9432,9432,9432,9432,9432,9432,9432,9432,9432,9432,Ti2ZnN2,45
9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,BiCl3,40
9434,9434,9434,9434,9434,9434,9434,9434,9434,9434,9434,9434,TmPO4,20
9435,9435,9435,9435,9435,9435,9435,9435,9435,9435,9435,9435,LaNi2Bi2,50
9436,9436,9436,9436,9436,9436,9436,9436,9436,9436,9436,9436,ZrWC2,40
9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,9437,Ho2InAg,65
9438,9438,9438,9438,9438,9438,9438,9438,9438,9438,9438,9438,Tm2Mn2O7,65
9439,9439,9439,9439,9439,9439,9439,9439,9439,9439,9439,9439,Rb2TeCl6,25
9440,9440,9440,9440,9440,9440,9440,9440,9440,9440,9440,9440,CdCo2As,30
9441,9441,9441,9441,9441,9441,9441,9441,9441,9441,9441,9441,NeAr3,20
9442,9442,9442,9442,9442,9442,9442,9442,9442,9442,9442,9442,BaTi4O9,30
9443,9443,9443,9443,9443,9443,9443,9443,9443,9443,9443,9443,NaMg6Cr,45
9444,9444,9444,9444,9444,9444,9444,9444,9444,9444,9444,9444,RbTiF,45
9445,9445,9445,9445,9445,9445,9445,9445,9445,9445,9445,9445,Ta3B2,45
9446,9446,9446,9446,9446,9446,9446,9446,9446,9446,9446,9446,MgIrO3,75
9447,9447,9447,9447,9447,9447,9447,9447,9447,9447,9447,9447,Pa3Zn,70
9448,9448,9448,9448,9448,9448,9448,9448,9448,9448,9448,9448,ErV,50
9449,9449,9449,9449,9449,9449,9449,9449,9449,9449,9449,9449,FeMoO4,30
9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,In3Pt2,70
9451,9451,9451,9451,9451,9451,9451,9451,9451,9451,9451,9451,Tm2MgNi2,50
9452,9452,9452,9452,9452,9452,9452,9452,9452,9452,9452,9452,Fe3W3C,40
9453,9453,9453,9453,9453,9453,9453,9453,9453,9453,9453,9453,GeAsSe,40
9454,9454,9454,9454,9454,9454,9454,9454,9454,9454,9454,9454,Sn7Pd,60
9455,9455,9455,9455,9455,9455,9455,9455,9455,9455,9455,9455,ZrCdO3,50
9456,9456,9456,9456,9456,9456,9456,9456,9456,9456,9456,9456,YXe,45
9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,9457,InAgSnS4,40
9458,9458,9458,9458,9458,9458,9458,9458,9458,9458,9458,9458,InH3O3,20
9459,9459,9459,9459,9459,9459,9459,9459,9459,9459,9459,9459,CuSnSe2,30
9460,9460,9460,9460,9460,9460,9460,9460,9460,9460,9460,9460,BaSc,45
9461,9461,9461,9461,9461,9461,9461,9461,9461,9461,9461,9461,Sm3GaO6,30
9462,9462,9462,9462,9462,9462,9462,9462,9462,9462,9462,9462,CeSnPt,25
9463,9463,9463,9463,9463,9463,9463,9463,9463,9463,9463,9463,DyInCu,60
